Hugo_Symbol	PHLC110	PHLC111	PHLC119	PHLC12	PHLC132	PHLC137	PHLC148	PHLC164	PHLC169	PHLC181	PHLC188	PHLC189	PHLC191	PHLC192	PHLC196	PHLC200	PHLC215	PHLC228	PHLC229	PHLC235	PHLC267	PHLC274	PHLC299	PHLC321	PHLC402	PHLC410	PHLC470	PHLC655	PHLC77	PHLC82
MIR331	-1	0	1	0	1	-1	1	1	-1	1	0	1	0	0	-1	1	1	0	0	0	0	1	-1	1	-1	-1	0	-1	1	-1
MIR335	2	1	1	-1	1	1	1	1	1	0	1	1	-1	1	-1	1	1	0	1	0	1	0	1	1	0	-1	0	0	-1	1
MIR337	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR338	0	1	1	0	-1	1	0	1	0	1	-1	1	0	-1	0	1	1	1	0	1	0	-1	1	0	1	-1	-1	0	1	1
MIR339	0	1	-1	1	0	-1	1	2	1	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	0	-1	1	0	1
MIR340	-1	-1	0	0	-1	1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	1
MIR345	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	-1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR346	-1	-1	0	1	0	-1	0	0	1	0	-1	1	0	0	-1	-1	-1	0	1	0	-1	1	0	1	-1	0	-1	-1	-1	1
MIR367	0	1	1	0	0	1	1	0	-1	0	-1	0	0	0	1	-1	0	-1	-1	1	1	1	1	-1	-1	-1	1	0	-1	0
MIR376C	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR369	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	0	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR371A	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR372	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR373	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR196B	0	1	1	1	1	-1	1	1	1	0	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1
IGFL4	1	-1	-1	-1	1	-1	-1	0	1	0	1	1	1	-1	1	1	-1	1	2	-1	1	0	1	-1	-1	1	0	-1	-1	0
ARHGEF35	-1	1	1	-1	1	-1	1	1	1	0	0	1	-1	1	-1	1	1	-1	1	1	1	0	1	1	-1	-1	0	0	-1	1
SULT1A4	1	-1	1	1	1	0	1	1	0	1	0	0	1	2	-1	0	-1	1	0	-1	0	0	0	1	1	1	-1	1	1	0
TARP	0	1	1	1	1	-1	1	1	1	0	1	1	-1	1	1	-1	0	1	1	1	1	1	1	1	1	0	-1	0	0	1
TRIM6-TRIM34	-1	-1	-1	1	0	1	1	-1	-1	1	-1	0	-1	1	1	-1	0	0	-1	0	0	0	-1	-1	-1	1	-1	0	0	-1
CBWD3	-1	0	1	1	-1	1	1	0	0	-1	1	-1	1	-1	0	-1	-1	1	-1	0	-1	-1	-1	1	-1	-1	-1	1	-1	-1
C9orf129	1	0	1	0	-1	0	1	0	0	0	1	-1	1	-1	-1	-1	-1	1	-1	0	-1	-1	-1	1	-1	-1	-1	1	0	-1
POTEE	1	0	1	1	-1	1	-1	0	1	0	0	0	1	1	-1	0	-1	1	0	-1	1	0	0	-1	1	1	-1	0	-1	0
PALM2-AKAP2	1	0	1	0	-1	0	1	0	0	0	1	-1	1	-1	-1	-1	-1	1	-1	0	-1	-1	-1	1	-1	-1	-1	1	0	-1
FRG2	1	1	-1	0	0	1	1	1	-1	0	-1	0	0	0	-2	-1	0	1	1	0	-1	2	0	-1	-1	-1	1	-1	-1	0
KPRP	1	2	2	1	0	0	-1	1	-1	1	-1	1	2	1	-1	1	-1	1	1	1	1	0	0	1	2	0	0	1	-1	1
LCE6A	1	2	2	1	0	0	-1	1	-1	1	-1	1	2	1	-1	1	-1	1	1	1	1	0	0	1	2	0	0	1	-1	1
DEFA10P	-1	-1	0	-1	-1	1	-1	-1	-1	1	0	-1	-1	-1	-2	-1	0	-1	1	-1	-2	-1	-1	-1	-1	-1	-1	0	-1	-1
GGNBP1	1	-1	1	0	1	-1	-1	0	0	-1	0	0	-1	-1	1	0	1	-1	-1	1	0	0	0	1	-1	0	0	-1	-1	1
LRRC37A2	1	1	1	-1	-1	1	1	-1	0	1	1	1	-1	1	-1	0	0	1	-1	1	1	0	0	-1	1	-1	-1	0	0	1
SUMO1P3	1	1	2	1	0	0	-1	1	1	2	-1	1	1	1	-1	1	-1	1	1	1	1	0	0	1	2	0	0	1	-1	1
GIMAP6	2	1	1	-1	1	-1	1	1	1	0	0	1	-1	1	-1	1	1	-1	0	1	1	0	1	1	0	-1	0	0	1	-1
LRRC18	-1	-1	-1	1	0	-1	-1	0	0	0	-1	1	0	-1	-1	2	-1	-1	0	0	-1	0	-1	1	-1	-1	-1	1	-1	1
GEMIN8P4	2	0	0	0	1	-1	1	0	-1	1	0	0	-1	1	0	-1	-1	0	-1	0	-1	0	0	-1	-1	1	0	-1	-1	-1
C8orf22	0	-1	1	-1	1	-1	1	1	0	1	0	1	-1	1	1	0	1	1	1	0	0	0	0	1	-1	-1	1	1	-2	-1
IGIP	-1	-1	0	0	-1	1	1	1	-1	1	-1	0	1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	1
COA5	1	0	1	1	1	1	-1	-1	1	0	1	0	1	1	1	0	0	1	0	-1	1	0	0	-1	0	1	-1	0	-1	1
LOC493754	0	1	1	1	0	1	1	1	1	0	1	1	2	1	1	1	1	-2	0	-1	1	0	1	1	1	1	0	0	1	1
HCG11	1	-1	1	0	1	0	-1	0	0	-1	0	0	-1	0	1	0	1	1	-1	0	1	1	0	1	-1	0	0	-1	-1	1
TRIM72	1	-1	1	1	1	0	1	1	0	1	0	0	1	2	-1	0	-1	1	0	-1	0	0	0	1	1	0	-1	1	1	0
CISD2	0	1	1	0	0	1	1	0	-1	0	-1	0	0	0	0	-1	0	-1	-1	1	1	1	1	-1	-1	-1	1	0	-1	0
CCDC73	-1	-1	-1	0	0	0	1	-1	1	1	0	0	-1	1	1	-1	0	0	-1	0	0	1	2	1	-1	-1	-1	0	-1	0
EID3	-1	0	0	0	1	-1	2	1	-1	1	0	1	0	0	-1	1	1	0	0	0	-1	0	-1	1	-1	0	0	-1	1	-1
GPX8	-1	-1	2	0	-1	1	1	1	-1	0	-1	0	-1	1	-1	-1	1	-2	1	0	-1	-1	-1	1	1	-1	-1	1	-1	-1
RNASE12	1	1	1	-1	-1	1	-1	0	0	1	1	1	1	0	-1	-1	0	1	-1	0	0	0	0	-1	1	1	1	2	0	1
PHOSPHO2	1	0	1	1	-1	1	-1	0	-1	0	0	0	1	1	0	1	-1	0	-1	-1	0	0	0	-1	0	-1	-1	0	1	0
RBMXL1	2	0	0	0	1	-1	1	0	-1	1	0	0	-1	1	0	-1	-1	0	-1	0	-1	0	0	-1	-1	1	0	-1	-1	-1
LOC494127	1	0	1	0	-1	0	1	0	0	-1	1	-1	1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	1	0	-1
LOC494141	-1	-1	-1	0	0	1	1	-1	-1	1	1	0	-1	1	1	-1	0	0	-1	0	0	-1	1	-1	-1	1	-1	0	0	-1
CHAC2	1	0	-1	1	1	1	-1	0	-1	0	2	-1	-1	0	1	1	0	1	1	0	1	0	1	1	1	1	-1	0	1	1
FBXO47	1	1	1	-1	-1	1	1	-1	0	1	-1	1	-1	0	-1	0	-1	1	-2	1	1	0	0	-1	1	-1	-1	0	1	-1
MIR375	1	0	-1	1	-1	1	-1	0	-1	0	0	0	1	1	-1	0	-1	0	-1	0	0	0	-1	-1	1	-1	-1	0	-1	1
MIR376A1	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR377	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	0	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR379	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR380	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR381	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR382	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	0	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR383	-1	-1	0	-1	-1	1	-2	-1	-1	1	0	-1	-1	-1	-2	-1	0	-1	1	-1	-2	-1	-1	-1	-1	-1	-1	0	-1	-1
MIR423	1	2	1	-1	-1	1	1	-1	0	1	1	1	0	-1	1	1	0	1	-1	1	1	0	-1	-1	0	-1	-1	0	1	1
MIR425	0	-1	-1	1	-1	-1	1	0	0	-1	-1	0	-1	-2	-1	-1	-1	-1	-1	1	-1	-1	-1	-2	-2	-1	-1	-1	0	-1
RNF165	-1	-1	-1	-1	-1	0	0	0	1	0	0	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	0	1	0	0	-1	-1
DFNB59	1	0	1	1	-1	1	-1	0	-1	0	0	0	1	1	0	1	-1	0	-1	-1	0	0	0	-1	0	-1	-1	0	1	0
C18orf56	-1	2	1	-1	-1	0	-1	-1	0	0	1	1	0	-1	1	0	1	-1	-1	1	0	1	-1	1	0	1	0	0	1	1
WEE2	-1	1	1	-1	1	-1	1	1	1	0	0	1	-1	1	-1	1	1	0	1	1	1	0	1	1	0	-1	0	0	-1	1
LOC494558	-1	0	1	1	-1	1	1	0	0	-1	1	-1	1	-1	0	-1	-1	1	-1	0	-1	-1	-1	1	-1	-1	-1	1	-1	-1
FLJ25758	-1	-1	-1	-1	-1	-1	-1	1	1	0	1	1	-1	-1	-2	-1	-1	1	-1	1	-1	0	-1	0	-1	1	-1	-1	1	0
TIFAB	-1	-1	0	0	-1	1	1	1	-1	1	-1	0	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	1
CLEC18B	-1	-1	1	1	1	-1	1	-1	-1	1	0	-1	1	1	1	0	-1	1	0	0	0	0	0	1	0	1	-1	-1	1	-1
BDNF-AS1	-1	-1	-1	0	0	1	1	-1	1	1	1	0	-1	1	1	-1	1	0	-1	0	0	1	1	-1	-1	0	-1	0	0	0
LINC00293	1	-1	1	-1	1	-1	1	1	0	1	0	1	-1	1	1	0	1	1	1	0	0	0	0	1	-1	-1	1	1	-1	-1
C18orf32	-1	-1	-1	-1	-1	0	0	0	1	0	0	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	0	-2	0	0	-1	-1
MS4A13	-1	-1	0	0	-1	1	1	0	1	0	0	0	-1	-1	1	1	0	-1	1	0	0	0	1	1	-1	1	0	-1	1	0
LOC503519	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-2	0	1	1	-1	-1	0	1	0	1	-1	0	1	1	0	-2	1	0	1	1
A1BG-AS1	1	-1	-1	-1	1	0	-1	1	-1	0	0	1	1	-1	1	1	1	1	-1	-1	2	0	1	-1	-1	1	0	2	-1	0
SPRN	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	0	-1	-1	-1	-1	-1	1	-1	-1	1	0	1	-1	1	-1	-1	-1	-1
FLJ35946	-1	-1	-1	1	-1	1	1	1	-1	1	-1	0	-1	-1	1	-1	-1	-2	2	1	-1	-1	-1	-1	1	-1	-1	0	-1	1
ARGFX	1	1	-1	-1	1	-1	0	0	-1	1	1	-1	-1	-1	-1	0	1	0	1	-1	1	0	0	1	-1	-1	1	-1	1	0
DEFB107B	-1	-1	0	-1	-1	1	-1	-1	-1	1	0	-1	-1	-1	-2	-1	0	-1	1	-1	-2	-1	-1	-1	-1	-1	-1	0	-1	-1
DEFB104B	-1	-1	0	-1	-1	1	-1	-1	-1	1	0	-1	-1	-1	-2	-1	0	-1	1	-1	-2	-1	-1	-1	-1	-1	-1	0	-1	-1
ARGFXP2	1	2	1	-1	-1	1	1	-1	0	1	1	1	1	-1	-1	1	0	-1	-1	1	1	0	0	-1	0	-1	-1	0	1	1
DPRXP4	1	2	1	-1	-1	1	1	-1	0	1	1	1	1	-1	1	1	0	1	-1	1	1	0	-1	-1	0	-1	-1	0	1	1
LOH12CR2	-1	-1	-1	-1	1	1	2	1	-1	1	0	1	0	-1	1	1	1	1	0	0	1	-1	1	1	2	1	1	-1	2	-1
DPRX	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
DUXA	1	-1	-1	-1	1	0	-1	1	-1	0	0	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	-1	0
DEFB106B	-1	-1	0	-1	-1	1	-1	-1	-1	1	0	-1	-1	-1	-2	-1	0	-1	1	-1	-2	-1	-1	-1	-1	-1	-1	0	-1	-1
DEFB105B	-1	-1	0	-1	-1	1	-1	-1	-1	1	0	-1	-1	-1	-2	-1	0	-1	1	-1	-2	-1	-1	-1	-1	-1	-1	0	-1	-1
OR8U8	-1	-1	0	0	-1	1	1	0	1	0	0	0	-1	-1	1	1	0	1	-1	0	0	0	1	1	-1	1	0	-1	1	-1
OR9G9	-1	-1	0	0	-1	1	1	0	1	0	0	0	-1	-1	1	1	0	1	-1	0	0	0	1	1	-1	1	0	-1	1	-1
LURAP1	-1	0	0	0	1	0	1	0	-1	1	0	0	-1	1	1	-1	1	0	2	0	-1	0	-1	1	-1	1	0	-1	-1	-1
LOC541471	1	0	1	1	0	1	-1	-1	1	0	1	0	1	1	1	0	0	1	0	-1	1	0	0	1	0	1	-1	0	1	1
LOC541473	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	-2	0	-1	1	-1	1	1	0	-2	0	0	1	-1
C8orf58	-1	-1	0	-1	-1	1	-1	-1	-1	1	0	-1	-1	-1	-2	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
C1QTNF9B-AS1	-1	-1	-1	-1	-1	1	-1	-1	-1	0	0	0	1	1	-1	-1	-1	0	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1
FAM27A	-1	0	1	-1	-1	1	1	0	0	-1	1	-1	0	-1	-1	-1	-1	0	-2	0	-1	-1	-1	1	-1	-1	-1	1	-1	-1
SLX1A	1	-1	1	1	1	0	1	1	0	1	0	0	1	2	-1	0	-1	1	0	-1	0	0	0	1	1	1	-1	1	1	0
CKMT1A	-1	-1	-1	-1	1	-1	-1	-1	1	-1	0	0	-1	1	-1	1	0	1	0	-1	0	1	1	1	-1	-1	1	-1	1	1
POLR2J3	0	1	1	1	1	-1	1	1	1	0	1	1	1	1	-1	1	1	-1	0	0	0	0	1	1	0	1	0	0	0	1
DNAJC25	1	0	1	0	-1	0	1	0	0	0	1	-1	1	-1	-1	-1	-1	1	-1	0	-1	-1	-1	1	-1	-1	-1	1	0	-1
LOC550112	1	0	0	-1	0	1	1	0	-1	0	-1	0	1	0	1	-1	0	-1	-1	0	1	1	1	-1	-1	0	1	-1	-1	0
LOC550113	1	0	0	-1	0	1	1	0	-1	0	-1	0	1	0	1	-1	0	-1	-1	0	1	1	1	-1	-1	0	1	-1	-1	0
CCDC157	-1	-1	-1	-1	1	0	0	0	1	-1	2	-1	0	-1	-1	0	-1	1	-2	1	1	0	1	-1	-1	1	1	1	-1	1
LINC00251	0	-1	1	-1	1	-1	1	1	0	1	1	1	-1	1	1	0	-1	1	1	1	1	1	0	-1	-1	1	1	1	-2	-1
SAMD12-AS1	0	1	2	1	1	1	0	1	0	1	1	1	1	1	2	1	1	1	2	1	-1	2	1	1	1	1	1	1	1	-1
ATXN7L3B	-1	0	2	0	1	-1	2	1	-1	1	0	1	0	-1	0	1	1	-1	1	1	1	1	0	1	-1	-1	0	-1	1	1
DNAJC25-GNG10	1	0	1	0	-1	0	1	0	0	0	1	-1	1	-1	-1	-1	-1	1	-1	0	-1	-1	-1	1	-1	-1	-1	1	0	-1
BOLA2	1	-1	1	1	1	0	1	1	0	1	0	0	1	2	-1	0	-1	1	0	-1	0	0	0	1	1	1	-1	1	1	0
LOC553103	-1	-1	0	0	-1	1	1	1	-1	1	-1	0	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	1
PEF1	-1	0	0	-1	1	0	1	0	-1	0	0	0	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	-1	1	0	0	-1	-1
PRR5-ARHGAP8	-1	-1	-1	-1	1	0	0	1	1	-1	0	-1	0	-1	-2	0	-1	2	-1	1	1	0	-1	-1	-1	1	1	-1	-1	-1
LOC554201	1	0	1	1	-1	1	-1	0	-1	0	0	1	1	1	0	1	-1	0	-1	-1	0	0	1	-1	1	-1	-1	0	1	1
MIR31HG	0	0	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-2	-1	-1	0	-2	1	-2	-1	-1	-1	-1	1	-2	-1	-1	-1
LOC554206	0	-1	1	1	1	0	1	1	0	-1	0	0	1	2	-1	0	-1	1	0	-1	0	-1	0	1	1	1	-1	1	1	0
MIR429	-1	1	-1	-1	0	0	1	-1	-1	0	0	1	-1	1	1	-1	1	-1	-1	-1	1	0	-1	-1	-1	-1	1	1	-1	1
MIR449A	-1	-1	2	0	-1	1	1	1	-1	0	-1	0	-1	1	-1	-1	1	-2	1	0	-1	-1	-1	1	1	-1	-1	1	-1	-1
LOC554223	1	-1	1	0	1	0	-1	0	1	-1	0	0	-1	-1	1	0	1	0	-1	1	1	1	0	1	-1	0	0	-1	-1	-1
ANKRD30BL	1	0	1	1	-1	1	-1	0	1	0	0	0	1	1	-1	0	-1	1	0	-1	1	0	0	-1	1	1	-1	0	-1	0
ASPDH	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	-1	1	0
DPY19L2P1	0	1	1	1	1	-1	1	1	1	0	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	0	-1	0	0	1
FBXO48	0	0	-1	1	1	1	-1	0	-1	0	1	0	-1	-1	1	0	0	1	0	0	1	0	0	1	1	1	-1	0	1	0
C1orf98	1	1	-1	1	0	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	1	1	1	0	-1	1	2	1	0	1	-1	1
HIST2H4B	1	2	2	1	0	0	-1	1	-1	2	-1	1	1	1	1	1	-1	1	1	1	1	0	0	1	1	0	0	1	-1	1
LOC572558	-1	0	1	1	-1	1	1	0	0	-1	1	-1	1	-1	0	-1	-1	1	-1	0	-1	-1	-1	1	-1	-1	-1	1	-1	-1
CLLU1OS	-1	0	1	0	1	-1	2	1	-1	1	1	1	0	0	-1	1	1	0	1	0	0	1	-1	1	-1	-1	0	-1	1	-1
CLLU1	-1	0	1	0	1	-1	2	1	-1	1	1	1	0	0	-1	1	1	0	1	0	0	1	-1	1	-1	-1	0	-1	1	-1
DUSP5P	1	1	-1	1	1	-1	-1	1	-2	-1	-1	1	-1	1	-1	1	-1	1	1	1	1	0	-1	1	2	1	-1	1	-1	1
MIR433	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
C1orf133	1	1	-1	1	1	-1	-1	1	-2	1	0	1	-1	1	-1	1	-1	1	1	1	1	0	0	1	2	1	0	1	-1	1
MIR431	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
SNORA6	-1	-1	-1	1	-1	-1	1	0	0	-1	-1	0	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1
SNORA10	0	-1	-1	0	1	0	1	-1	0	0	1	1	0	1	-1	1	-1	1	1	-1	-1	-1	1	1	1	1	-1	1	-1	0
MIR329-1	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR329-2	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR323B	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	0	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR451A	1	2	1	-1	-1	1	1	-1	0	1	1	1	0	-1	1	1	0	1	-1	1	1	0	0	-1	0	-1	-1	0	1	1
MIR409	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	0	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
PRR9	1	1	2	1	0	0	-1	1	-1	2	-1	1	2	1	-1	1	-1	1	1	1	1	0	0	1	2	0	0	1	-1	1
MIR412	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	0	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR410	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	0	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR376B	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR485	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	0	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR488	1	1	-1	1	0	1	-1	1	-1	1	0	1	1	1	1	1	-1	1	1	-1	1	0	0	1	1	1	0	1	-1	-1
MIR489	0	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	1	-1	1	0	0	0	1	1	0	1	1	0	1	1
MIR490	-1	1	1	-1	1	-1	1	1	1	0	0	1	-1	1	-1	1	1	0	1	0	1	0	1	1	0	-1	0	0	-1	1
MIR491	0	0	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-2	-1	-1	0	-2	1	-2	-1	-1	-1	-1	1	-1	0	-1	2
MIR511-1	-1	-1	1	1	1	1	-1	1	1	1	1	1	0	-1	1	0	1	0	0	1	-1	0	0	-1	-1	0	1	1	-1	-1
MIR511-2	-1	-1	1	1	1	1	-1	1	1	1	1	1	0	-1	1	0	1	0	0	1	-1	0	0	-1	-1	0	1	1	-1	-1
MIR146B	-1	-1	-1	1	0	-1	0	0	1	0	-1	1	0	0	-1	-1	-1	0	0	0	-1	1	0	1	-1	0	-1	-1	-1	-1
MIR202	-1	-1	0	1	0	-1	0	-1	1	0	-1	1	0	-1	-1	-1	-1	-1	1	-1	-1	1	0	1	-1	1	-1	-1	-1	-1
MIR492	-1	0	1	0	1	-1	1	1	-1	1	0	1	0	0	-1	1	1	0	0	0	0	1	-1	1	-1	-1	0	-1	1	-1
MIR493	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR432	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR494	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR495	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	-1	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR496	1	1	-1	-1	-1	1	-1	0	1	0	1	-1	2	1	-1	0	0	-1	-1	1	-1	0	1	-1	0	1	1	0	1	1
MIR193B	0	-1	1	1	1	0	1	1	0	1	1	0	1	1	-1	0	-1	1	0	-1	0	-1	0	1	1	1	-1	1	-1	0
MIR497	-1	-1	-1	-1	-1	0	-1	-1	-1	1	1	1	1	-1	-1	0	0	0	-1	-1	0	0	-1	0	-1	1	-1	-1	0	0
MIR181D	1	-1	-1	-1	-1	-1	-1	1	1	0	1	1	-1	-1	-1	-1	1	1	-1	1	-1	0	-1	-1	-1	-1	-1	-1	0	0
MIR512-1	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR512-2	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR498	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR520E	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR515-1	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR519E	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR520F	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR515-2	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR519C	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR520A	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR526B	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR519B	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR525	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR523	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR518F	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR520B	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR518B	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR526A1	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR520C	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
MIR518C	1	-1	-1	-1	1	1	-1	0	-1	0	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	-1	-1	1	0	2	1	0
